Order_ID,Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
11310,37,4.7,Sunny,Jam ,van,Metropolitian ,85,Snacks
11311,36,4.6,Windy,Jam ,motorcycle ,Metropolitian ,180,Skincare
11312,31,4.6,Sunny,Jam ,motorcycle ,Urban ,23,Grocery
11313,38,4.7,Fog,Jam ,scooter ,Metropolitian ,180,Jewelry
11314,24,4.7,Cloudy,Low ,scooter ,Metropolitian ,90,Toys
11315,24,4.2,Stormy,Low ,motorcycle ,Urban ,145,Apparel
11316,23,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,16,Grocery
11317,31,3.8,Cloudy,Low ,motorcycle ,Metropolitian ,195,Shoes
11318,28,4.8,Cloudy,Jam ,scooter ,Metropolitian ,190,Books
11319,38,4.9,Sandstorms,Low ,scooter ,Metropolitian ,110,Outdoors
11320,38,4.6,Windy,Medium ,motorcycle ,Metropolitian ,190,Kitchen
11321,22,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,130,Jewelry
11322,20,4.8,Windy,Medium ,motorcycle ,Metropolitian ,85,Kitchen
11323,21,4.8,Cloudy,Low ,scooter ,Metropolitian ,15,Grocery
11324,38,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,130,Cosmetics
11325,26,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,120,Pet Supplies
11326,39,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,95,Sports
11327,21,4.6,Cloudy,Low ,scooter ,Metropolitian ,120,Toys
11328,34,4.6,Cloudy,Jam ,scooter ,Metropolitian ,185,Skincare
11329,35,4.1,Stormy,Jam ,motorcycle ,Metropolitian ,165,Electronics
11330,26,4.6,Windy,Jam ,van,Metropolitian ,90,Snacks
11331,24,4.8,Fog,Medium ,motorcycle ,Metropolitian ,175,Skincare
11332,37,4.7,Sunny,Jam ,scooter ,Metropolitian ,130,Sports
11333,26,4.7,Stormy,Medium ,motorcycle ,Metropolitian ,120,Books
11334,39,4.6,Fog,Low ,scooter ,Metropolitian ,130,Jewelry
11335,24,4.9,Sunny,Medium ,motorcycle ,Urban ,100,Toys
11336,24,5.0,Sunny,Low ,motorcycle ,Metropolitian ,105,Snacks
11337,33,4.1,Cloudy,Medium ,motorcycle ,Metropolitian ,155,Pet Supplies
11338,34,4.8,Windy,Jam ,van,Metropolitian ,125,Sports
11339,24,4.5,Fog,Low ,scooter ,Urban ,55,Apparel
11340,35,3.5,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Skincare
11341,31,4.8,Sunny,Jam ,scooter ,Metropolitian ,75,Outdoors
11342,38,4.1,Sandstorms,Jam ,motorcycle ,Metropolitian ,155,Clothing
11343,26,4.8,Stormy,Jam ,motorcycle ,Metropolitian ,130,Outdoors
11344,30,4.1,Sandstorms,Low ,motorcycle ,Metropolitian ,170,Jewelry
11345,36,4.3,Stormy,Jam ,motorcycle ,Metropolitian ,31,Grocery
11346,22,5.0,Fog,Jam ,van,Metropolitian ,180,Skincare
11347,22,5.0,Fog,Low ,motorcycle ,Metropolitian ,24,Grocery
11348,33,5.0,Sunny,Low ,scooter ,Urban ,55,Books
11349,38,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,80,Snacks
11350,31,4.9,Windy,Low ,motorcycle ,Urban ,130,Electronics
11351,29,4.9,Sunny,Medium ,scooter ,Metropolitian ,60,Cosmetics
11352,37,4.9,Sunny,Low ,motorcycle ,Urban ,105,Outdoors
11353,33,5.0,Windy,Low ,scooter ,Metropolitian ,100,Books
11354,32,4.1,Stormy,Jam ,motorcycle ,Metropolitian ,155,Toys
11355,38,3.5,Cloudy,Low ,scooter ,Metropolitian ,160,Sports
11356,26,4.6,Windy,Jam ,van,Metropolitian ,120,Books
11357,20,4.4,Windy,Low ,motorcycle ,Urban ,140,Apparel
11358,24,4.9,Sunny,Jam ,van,Metropolitian ,110,Skincare
11359,25,4.7,Sandstorms,Low ,scooter ,Metropolitian ,95,Outdoors
11360,22,3.5,Sunny,Low ,scooter ,Metropolitian ,205,Books
11361,29,4.6,Cloudy,Low ,motorcycle ,Urban ,55,Home
11362,35,4.1,Cloudy,Jam ,scooter ,Metropolitian ,240,Books
11363,39,5.0,Stormy,Jam ,motorcycle ,Metropolitian ,135,Clothing
11364,22,4.6,Fog,High ,scooter ,Metropolitian ,170,Kitchen
11365,32,3.5,Stormy,Medium ,scooter ,Metropolitian ,165,Apparel
11366,21,4.5,Stormy,High ,motorcycle ,Urban ,70,Jewelry
11367,33,5.0,Sunny,Low ,motorcycle ,Metropolitian ,145,Sports
11368,37,4.8,Fog,Low ,scooter ,Metropolitian ,75,Pet Supplies
11369,36,4.2,Fog,Low ,motorcycle ,Metropolitian ,215,Kitchen
11370,22,4.4,Fog,Jam ,van,Metropolitian ,175,Kitchen
11371,26,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,90,Clothing
11372,24,3.3,Sunny,Low ,van,Metropolitian ,180,Electronics
11373,21,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,130,Apparel
11374,28,4.9,Fog,Medium ,motorcycle ,Urban ,195,Sports
11375,33,4.7,Sunny,Low ,scooter ,Urban ,60,Kitchen
11376,20,5.0,Fog,Low ,scooter ,Other,50,Jewelry
11377,36,4.7,Sunny,Low ,scooter ,Metropolitian ,60,Electronics
11378,23,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,105,Sports
11379,28,4.6,Cloudy,Low ,scooter ,Metropolitian ,90,Jewelry
11380,20,4.6,Stormy,High ,scooter ,Metropolitian ,60,Snacks
11381,27,4.6,Sunny,High ,van,Urban ,80,Sports
11382,20,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,170,Cosmetics
11383,26,4.4,Sandstorms,Low ,motorcycle ,Urban ,105,Home
11384,23,4.1,Windy,Low ,motorcycle ,Metropolitian ,125,Outdoors
11385,24,4.9,Stormy,Low ,scooter ,Urban ,50,Kitchen
11386,39,4.8,Fog,Low ,motorcycle ,Metropolitian ,125,Electronics
11387,27,4.8,Sandstorms,Jam ,motorcycle ,Urban ,125,Sports
11388,33,4.6,Stormy,Medium ,motorcycle ,Metropolitian ,205,Kitchen
11389,38,4.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,220,Clothing
11390,38,4.6,Windy,Jam ,motorcycle ,Urban ,225,Pet Supplies
11391,30,4.4,Stormy,Low ,motorcycle ,Metropolitian ,120,Cosmetics
11392,37,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,135,Kitchen
11393,36,4.1,Fog,Jam ,scooter ,Metropolitian ,185,Cosmetics
11394,23,4.7,Windy,High ,scooter ,Metropolitian ,65,Apparel
11395,33,5.0,Fog,Jam ,scooter ,Metropolitian ,125,Sports
11396,24,4.2,Sandstorms,Jam ,motorcycle ,Metropolitian ,170,Skincare
11397,31,5.0,Windy,Medium ,motorcycle ,Metropolitian ,195,Books
11398,24,5.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,70,Toys
11399,22,4.5,Stormy,Low ,motorcycle ,Urban ,75,Snacks
11400,25,4.8,Sunny,Jam ,motorcycle ,Urban ,80,Cosmetics
11401,28,4.7,Sandstorms,Medium ,scooter ,Other,27,Grocery
11402,20,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,210,Clothing
11403,36,4.8,Windy,Jam ,motorcycle ,Metropolitian ,145,Toys
11404,31,4.8,Cloudy,High ,motorcycle ,Metropolitian ,30,Grocery
11405,24,4.5,Fog,Jam ,motorcycle ,Metropolitian ,125,Jewelry
11406,20,4.9,Stormy,Low ,van,Metropolitian ,65,Pet Supplies
11407,34,4.8,Stormy,Jam ,motorcycle ,Urban ,190,Sports
11408,38,4.4,Windy,Low ,motorcycle ,Urban ,115,Home
11409,20,4.8,Stormy,Low ,motorcycle ,Metropolitian ,85,Kitchen
11410,23,4.8,Sandstorms,Jam ,motorcycle ,Urban ,80,Electronics
11411,34,4.5,Windy,Medium ,motorcycle ,Urban ,135,Books
11412,35,4.7,Fog,Low ,motorcycle ,Metropolitian ,135,Jewelry
11413,33,4.5,Windy,Medium ,van,Metropolitian ,125,Toys
11414,20,4.7,Windy,Low ,scooter ,Metropolitian ,70,Jewelry
11415,35,4.1,Cloudy,High ,scooter ,Metropolitian ,175,Toys
11416,37,4.9,Fog,Medium ,scooter ,Metropolitian ,150,Electronics
11417,22,4.8,Stormy,Low ,motorcycle ,Urban ,70,Home
11418,24,4.5,Cloudy,Low ,motorcycle ,Metropolitian ,95,Jewelry
11419,23,4.7,Sandstorms,Jam ,scooter ,Metropolitian ,55,Clothing
11420,39,4.6,Windy,Low ,motorcycle ,Metropolitian ,135,Cosmetics
11421,20,4.5,Windy,Medium ,motorcycle ,Urban ,70,Snacks
11422,38,4.9,Sunny,Jam ,motorcycle ,Metropolitian ,150,Electronics
11423,29,4.7,Fog,Medium ,motorcycle ,Other,35,Grocery
11424,31,4.2,Fog,Jam ,scooter ,Metropolitian ,240,Outdoors
11425,28,4.6,Cloudy,Jam ,motorcycle ,Metropolitian ,195,Electronics
11426,36,4.8,Windy,Medium ,motorcycle ,Metropolitian ,150,Shoes
11427,24,5.0,Cloudy,Medium ,scooter ,Metropolitian ,70,Apparel
11428,29,4.7,Sandstorms,Jam ,scooter ,Metropolitian ,90,Cosmetics
11429,24,4.5,Sandstorms,High ,scooter ,Metropolitian ,125,Apparel
11430,21,4.8,Fog,Low ,motorcycle ,Metropolitian ,115,Books
11431,38,4.6,Fog,Low ,scooter ,Metropolitian ,95,Jewelry
11432,38,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Books
11433,24,4.8,Cloudy,Low ,motorcycle ,Metropolitian ,15,Grocery
11434,26,3.2,Sunny,Low ,motorcycle ,Metropolitian ,210,Home
11435,35,4.3,Fog,Low ,motorcycle ,Metropolitian ,190,Toys
11436,23,4.5,Sunny,Jam ,scooter ,Metropolitian ,110,Apparel
11437,36,4.8,Sandstorms,Jam ,scooter ,Metropolitian ,170,Clothing
11438,30,5.0,Fog,Low ,motorcycle ,Metropolitian ,115,Pet Supplies
11439,32,3.7,Cloudy,Low ,van,Metropolitian ,185,Electronics
11440,35,4.6,Windy,Medium ,motorcycle ,Metropolitian ,25,Grocery
11441,34,4.5,Stormy,Jam ,scooter ,Metropolitian ,130,Outdoors
11442,37,4.7,Cloudy,Medium ,scooter ,Metropolitian ,210,Apparel
11443,29,5.0,Windy,Medium ,motorcycle ,Metropolitian ,75,Apparel
11444,31,3.9,Sandstorms,Jam ,scooter ,Urban ,205,Electronics
11445,34,4.6,Cloudy,Medium ,scooter ,Other,80,Jewelry
11446,28,4.4,Stormy,Medium ,motorcycle ,Metropolitian ,195,Electronics
11447,23,4.5,Sandstorms,Jam ,motorcycle ,Metropolitian ,150,Books
11448,24,4.6,Cloudy,High ,motorcycle ,Metropolitian ,105,Sports
11449,23,4.9,Cloudy,Low ,van,Metropolitian ,75,Clothing
11450,23,4.8,Windy,Low ,van,Urban ,55,Outdoors
11451,27,4.5,Sunny,Jam ,motorcycle ,Metropolitian ,18,Grocery
11452,26,4.6,Windy,Jam ,motorcycle ,Metropolitian ,105,Clothing
11453,21,4.9,Fog,Jam ,motorcycle ,Urban ,205,Clothing
11454,37,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,130,Pet Supplies
11455,24,4.5,Stormy,Medium ,scooter ,Urban ,130,Electronics
11456,27,4.9,Stormy,Medium ,scooter ,Urban ,140,Apparel
11457,21,4.5,Stormy,Jam ,scooter ,Metropolitian ,80,Cosmetics
11458,20,4.9,Stormy,Medium ,motorcycle ,Metropolitian ,170,Snacks
11459,22,4.8,Sunny,Jam ,motorcycle ,Other,70,Kitchen
11460,30,4.9,Sandstorms,Jam ,van,Metropolitian ,135,Toys
11461,32,4.5,Sandstorms,Low ,motorcycle ,Urban ,135,Sports
11462,35,4.9,Cloudy,Jam ,scooter ,Metropolitian ,240,Clothing
11463,37,4.7,Cloudy,Jam ,scooter ,Metropolitian ,200,Clothing
11464,38,4.3,Sandstorms,High ,motorcycle ,Metropolitian ,235,Outdoors
11465,35,4.7,Sunny,Jam ,motorcycle ,Metropolitian ,100,Clothing
11466,35,4.9,Sunny,Medium ,motorcycle ,Urban ,115,Sports
11467,30,4.9,Fog,High ,motorcycle ,Metropolitian ,160,Home
11468,26,4.9,Cloudy,Low ,motorcycle ,Urban ,60,Outdoors
11469,32,3.8,Stormy,Jam ,van,Urban ,170,Pet Supplies
11470,30,5.0,Sandstorms,High ,scooter ,Metropolitian ,155,Sports
11471,34,4.6,Windy,Jam ,motorcycle ,Metropolitian ,150,Shoes
11472,37,4.9,Sandstorms,Jam ,scooter ,Metropolitian ,135,Snacks
11473,38,4.1,Stormy,Jam ,scooter ,Metropolitian ,190,Home
11474,37,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,105,Apparel
11475,35,4.4,Stormy,Jam ,motorcycle ,Metropolitian ,185,Shoes
11476,37,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,130,Jewelry
11477,20,4.9,Stormy,Jam ,scooter ,Metropolitian ,115,Home
11478,23,4.7,Windy,Jam ,van,Urban ,120,Cosmetics
11479,38,4.9,Sandstorms,Low ,scooter ,Metropolitian ,135,Clothing
11480,29,4.5,Sandstorms,Jam ,motorcycle ,Urban ,115,Home
11481,36,5.0,Cloudy,Jam ,scooter ,Metropolitian ,195,Skincare
11482,36,4.2,Stormy,Jam ,motorcycle ,Metropolitian ,265,Clothing
11483,31,4.8,Stormy,Low ,motorcycle ,Metropolitian ,125,Toys
11484,29,4.8,Fog,Medium ,motorcycle ,Metropolitian ,170,Skincare
11485,22,5.0,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Apparel
11486,35,4.9,Windy,Jam ,motorcycle ,Metropolitian ,125,Apparel
11487,33,4.8,Stormy,Medium ,scooter ,Metropolitian ,145,Toys
11488,20,4.9,Windy,Jam ,scooter ,Metropolitian ,130,Skincare
11489,30,5.0,Stormy,Medium ,motorcycle ,Metropolitian ,195,Sports
11490,26,4.8,Stormy,Low ,scooter ,Metropolitian ,95,Jewelry
11491,31,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,210,Books
11492,21,4.6,Sunny,Low ,motorcycle ,Urban ,65,Jewelry
11493,33,4.1,Stormy,Medium ,scooter ,Metropolitian ,195,Snacks
11494,21,4.6,Fog,Low ,van,Urban ,80,Apparel
11495,21,4.1,Fog,Jam ,motorcycle ,Metropolitian ,205,Outdoors
11496,29,4.7,Sandstorms,Low ,scooter ,Metropolitian ,90,Jewelry
11497,27,4.7,Windy,Low ,scooter ,Metropolitian ,80,Skincare
11498,33,4.1,Windy,Medium ,motorcycle ,Metropolitian ,170,Pet Supplies
11499,23,5.0,Fog,Low ,motorcycle ,Metropolitian ,85,Cosmetics
11500,22,4.8,Cloudy,High ,motorcycle ,Metropolitian ,110,Pet Supplies
11501,38,4.8,Cloudy,Medium ,motorcycle ,Metropolitian ,240,Sports
11502,39,4.6,Windy,Low ,motorcycle ,Metropolitian ,125,Clothing
11503,28,4.9,Fog,Jam ,motorcycle ,Metropolitian ,175,Home
11504,22,4.7,Sandstorms,Jam ,scooter ,Urban ,105,Sports
11505,35,4.4,Stormy,High ,scooter ,Urban ,165,Pet Supplies
11506,32,4.9,Windy,Medium ,van,Metropolitian ,135,Cosmetics
11507,21,4.1,Sandstorms,Low ,motorcycle ,Metropolitian ,105,Pet Supplies
11508,37,4.6,Windy,Low ,scooter ,Metropolitian ,120,Snacks
11509,30,4.2,Stormy,Low ,motorcycle ,Urban ,30,Grocery
11510,37,4.9,Sunny,Low ,motorcycle ,Urban ,70,Pet Supplies
11511,39,4.3,Windy,Low ,motorcycle ,Metropolitian ,115,Jewelry
11512,32,5.0,Cloudy,Medium ,van,Urban ,190,Cosmetics
11513,38,4.0,Windy,Jam ,motorcycle ,Urban ,215,Shoes
11514,22,4.3,Windy,Low ,motorcycle ,Metropolitian ,135,Books
11515,38,3.9,Sandstorms,Jam ,scooter ,Metropolitian ,215,Home
11516,25,4.9,Cloudy,Jam ,motorcycle ,Urban ,215,Apparel
11517,35,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,230,Outdoors
11518,28,4.9,Fog,Low ,scooter ,Urban ,125,Kitchen
11519,29,4.6,Sandstorms,High ,motorcycle ,Metropolitian ,155,Home
11520,29,4.8,Fog,Jam ,motorcycle ,Metropolitian ,125,Cosmetics
11521,27,4.7,Windy,Jam ,motorcycle ,Urban ,70,Electronics
11522,21,4.2,Cloudy,Medium ,scooter ,Metropolitian ,190,Clothing
11523,37,5.0,Stormy,Low ,motorcycle ,Metropolitian ,100,Outdoors
11524,27,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,100,Apparel
11525,32,4.6,Stormy,Low ,motorcycle ,Metropolitian ,110,Toys
11526,38,4.9,Stormy,Medium ,motorcycle ,Urban ,140,Clothing
11527,24,4.7,Stormy,Low ,motorcycle ,Metropolitian ,80,Cosmetics
11528,38,4.7,Fog,Low ,motorcycle ,Urban ,85,Skincare
11529,23,4.5,Cloudy,Jam ,motorcycle ,Metropolitian ,115,Apparel
11530,36,4.0,Windy,Medium ,motorcycle ,Metropolitian ,170,Outdoors
11531,21,4.6,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Apparel
11532,38,4.9,Stormy,Low ,motorcycle ,Metropolitian ,100,Kitchen
11533,35,4.7,Fog,Jam ,motorcycle ,Metropolitian ,230,Skincare
11534,27,4.8,Cloudy,Jam ,scooter ,Metropolitian ,195,Jewelry
11535,28,4.1,Sunny,High ,motorcycle ,Metropolitian ,230,Kitchen
11536,25,4.5,Fog,Medium ,motorcycle ,Metropolitian ,75,Pet Supplies
11537,21,5.0,Sandstorms,Low ,motorcycle ,Urban ,95,Snacks
11538,29,4.1,Cloudy,Jam ,scooter ,Metropolitian ,200,Snacks
11539,20,4.5,Sandstorms,Jam ,motorcycle ,Urban ,29,Grocery
11540,26,4.8,Stormy,Medium ,motorcycle ,Urban ,115,Toys
11541,27,4.7,Stormy,Medium ,motorcycle ,Metropolitian ,145,Sports
11542,39,4.6,Windy,Medium ,scooter ,Metropolitian ,110,Pet Supplies
11543,21,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,235,Sports
11544,26,4.1,Cloudy,Medium ,motorcycle ,Metropolitian ,155,Clothing
11545,39,4.7,Stormy,Jam ,scooter ,Metropolitian ,150,Skincare
11546,37,4.1,Stormy,Jam ,motorcycle ,Urban ,175,Home
11547,27,4.5,Windy,Low ,van,Urban ,50,Pet Supplies
11548,23,4.8,Windy,Jam ,motorcycle ,Metropolitian ,180,Snacks
11549,20,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,105,Outdoors
11550,38,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,28,Grocery
11551,35,4.6,Fog,Medium ,motorcycle ,Metropolitian ,200,Outdoors
11552,36,4.2,Sunny,Jam ,motorcycle ,Metropolitian ,185,Shoes
11553,26,4.4,Sandstorms,Medium ,motorcycle ,Other,185,Skincare
11554,28,4.8,Fog,Medium ,motorcycle ,Metropolitian ,180,Books
11555,23,4.7,Stormy,Jam ,motorcycle ,Metropolitian ,135,Apparel
11556,35,4.7,Windy,Jam ,motorcycle ,Metropolitian ,135,Jewelry
11557,32,4.7,Sunny,High ,scooter ,Urban ,80,Shoes
11558,32,4.6,Cloudy,High ,motorcycle ,Metropolitian ,130,Skincare
11559,33,4.5,Sunny,Medium ,van,Urban ,80,Home
11560,20,4.8,Sandstorms,Low ,scooter ,Metropolitian ,60,Books
11561,30,4.8,Windy,Low ,scooter ,Urban ,120,Outdoors
11562,30,4.6,Sunny,Jam ,van,Metropolitian ,75,Skincare
11563,37,4.5,Fog,Low ,motorcycle ,Metropolitian ,80,Outdoors
11564,27,4.1,Cloudy,Jam ,scooter ,Metropolitian ,205,Kitchen
11565,37,5.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,160,Shoes
11566,21,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,70,Toys
11567,37,3.9,Stormy,Jam ,motorcycle ,Metropolitian ,195,Kitchen
11568,36,4.6,Cloudy,Low ,van,Urban ,80,Cosmetics
11569,26,4.8,Cloudy,Medium ,motorcycle ,Urban ,130,Home
11570,28,4.8,Stormy,Low ,van,Metropolitian ,75,Sports
11571,39,4.3,Stormy,Low ,motorcycle ,Metropolitian ,105,Shoes
11572,26,5.0,Sandstorms,High ,motorcycle ,Metropolitian ,26,Grocery
11573,21,4.5,Stormy,Medium ,van,Metropolitian ,105,Pet Supplies
11574,32,4.9,Sunny,Low ,scooter ,Metropolitian ,95,Skincare
11575,39,4.5,Sunny,Low ,motorcycle ,Metropolitian ,130,Sports
11576,20,5.0,Sandstorms,Low ,scooter ,Metropolitian ,75,Outdoors
11577,21,4.9,Sunny,Low ,scooter ,Urban ,75,Pet Supplies
11578,25,4.6,Sunny,Jam ,scooter ,Metropolitian ,80,Shoes
11579,25,4.6,Sunny,Jam ,van,Metropolitian ,100,Electronics
11580,27,4.8,Windy,Low ,motorcycle ,Metropolitian ,60,Books
11581,25,4.9,Windy,Low ,motorcycle ,Other,85,Home
11582,21,4.5,Fog,Low ,scooter ,Metropolitian ,115,Clothing
11583,36,4.7,Sandstorms,Medium ,van,Metropolitian ,105,Shoes
11584,33,5.0,Fog,Low ,scooter ,Metropolitian ,85,Books
11585,23,4.7,Cloudy,High ,scooter ,Metropolitian ,130,Skincare
11586,38,5.0,Sandstorms,High ,motorcycle ,Urban ,240,Cosmetics
11587,23,4.6,Windy,Low ,motorcycle ,Metropolitian ,50,Shoes
11588,35,4.6,Fog,High ,motorcycle ,Urban ,150,Cosmetics
11589,26,4.6,Windy,Medium ,motorcycle ,Metropolitian ,100,Jewelry
11590,33,4.5,Cloudy,Jam ,motorcycle ,Metropolitian ,130,Sports
11591,23,4.7,Stormy,Jam ,scooter ,Metropolitian ,110,Toys
11592,22,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,170,Electronics
11593,27,4.6,Stormy,Jam ,van,Metropolitian ,145,Kitchen
11594,27,4.7,Cloudy,Low ,van,Urban ,80,Shoes
11595,27,2.7,Sunny,Low ,scooter ,Metropolitian ,155,Kitchen
11596,22,4.7,Cloudy,Low ,motorcycle ,Metropolitian ,115,Skincare
11597,38,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,220,Skincare
11598,39,3.5,Windy,Jam ,scooter ,Metropolitian ,190,Shoes
11599,23,4.9,Stormy,Jam ,motorcycle ,Metropolitian ,105,Toys
11600,32,4.5,Sandstorms,Low ,scooter ,Urban ,120,Clothing
11601,37,4.8,Fog,Medium ,motorcycle ,Metropolitian ,90,Outdoors
11602,34,4.8,Cloudy,Jam ,motorcycle ,Urban ,155,Cosmetics
11603,28,4.8,Stormy,Low ,scooter ,Metropolitian ,80,Toys
11604,23,5.0,Sunny,Medium ,scooter ,Urban ,65,Electronics
11605,27,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,145,Skincare
11606,23,4.7,Stormy,Jam ,van,Urban ,95,Shoes
11607,22,5.0,Windy,Jam ,motorcycle ,Metropolitian ,135,Cosmetics
11608,23,4.7,Cloudy,Medium ,scooter ,Urban ,130,Skincare
11609,31,4.0,Windy,Jam ,motorcycle ,Metropolitian ,220,Apparel
11610,28,4.9,Windy,Low ,motorcycle ,Metropolitian ,75,Electronics
11612,26,4.6,Sunny,Jam ,scooter ,Metropolitian ,85,Clothing
11613,21,4.1,Stormy,Low ,motorcycle ,Metropolitian ,16,Grocery
11614,29,4.9,Sunny,Low ,motorcycle ,Urban ,70,Clothing
11615,25,4.8,Fog,Low ,motorcycle ,Metropolitian ,90,Shoes
11616,30,4.8,Stormy,Low ,motorcycle ,Metropolitian ,100,Books
11617,26,5.0,Cloudy,Jam ,scooter ,Metropolitian ,210,Clothing
11618,39,4.5,Sunny,Jam ,scooter ,Metropolitian ,75,Jewelry
11619,39,4.1,Fog,Jam ,motorcycle ,Metropolitian ,235,Home
11620,33,4.8,Fog,Medium ,van,Other,150,Cosmetics
11621,25,4.6,Fog,Low ,scooter ,Urban ,90,Skincare
11622,38,4.9,Fog,Medium ,van,Metropolitian ,180,Skincare
11623,20,4.8,Sunny,Medium ,motorcycle ,Metropolitian ,55,Cosmetics
11624,23,2.9,Sunny,Low ,scooter ,Metropolitian ,205,Jewelry
11625,32,5.0,Cloudy,High ,motorcycle ,Urban ,135,Kitchen
11626,35,5.0,Sunny,Jam ,van,Metropolitian ,140,Shoes
11627,24,4.6,Sunny,Jam ,motorcycle ,Metropolitian ,105,Toys
11628,29,4.7,Windy,Jam ,motorcycle ,Metropolitian ,175,Outdoors
11629,33,4.7,Stormy,Low ,scooter ,Metropolitian ,125,Snacks
11630,31,4.6,Windy,High ,scooter ,Metropolitian ,150,Home
11631,39,4.7,Sandstorms,Low ,scooter ,Metropolitian ,135,Shoes
11632,22,4.9,Fog,Medium ,motorcycle ,Metropolitian ,160,Skincare
11633,27,4.7,Fog,Low ,scooter ,Metropolitian ,55,Kitchen
11634,33,5.0,Windy,Jam ,scooter ,Metropolitian ,170,Sports
11635,23,4.7,Sunny,Low ,van,Urban ,75,Clothing
11636,31,4.9,Sunny,Low ,motorcycle ,Metropolitian ,150,Kitchen
11637,23,4.9,Windy,Jam ,van,Metropolitian ,120,Home
11638,21,4.7,Sunny,Jam ,scooter ,Metropolitian ,65,Kitchen
11639,22,4.6,Windy,Medium ,scooter ,Metropolitian ,90,Books
11640,33,4.8,Sandstorms,Jam ,motorcycle ,Metropolitian ,235,Cosmetics
11641,20,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,200,Toys
11642,36,4.8,Fog,Medium ,scooter ,Urban ,90,Skincare
11643,22,4.6,Sandstorms,Medium ,scooter ,Metropolitian ,140,Books
11644,35,4.1,Windy,Jam ,motorcycle ,Semi-Urban ,270,Toys
11645,38,4.9,Sunny,Low ,motorcycle ,Urban ,23,Grocery
11646,36,4.7,Sunny,Low ,motorcycle ,Urban ,135,Electronics
11647,26,4.9,Cloudy,Low ,motorcycle ,Metropolitian ,120,Clothing
11648,26,4.6,Windy,Jam ,scooter ,Metropolitian ,65,Pet Supplies
11649,31,4.0,Stormy,Low ,motorcycle ,Metropolitian ,165,Snacks
11650,29,4.7,Stormy,Low ,motorcycle ,Urban ,60,Pet Supplies
11651,24,4.7,Cloudy,Low ,van,Urban ,75,Skincare
11652,36,4.7,Stormy,Medium ,motorcycle ,Metropolitian ,135,Electronics
11653,29,4.8,Cloudy,Low ,scooter ,Urban ,95,Shoes
11654,26,4.7,Stormy,Low ,motorcycle ,Metropolitian ,115,Toys
11655,27,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Apparel
11656,29,4.6,Fog,Jam ,motorcycle ,Metropolitian ,225,Cosmetics
11657,26,5.0,Fog,Low ,van,Metropolitian ,75,Skincare
11658,26,4.9,Sunny,Low ,motorcycle ,Metropolitian ,130,Shoes
11659,22,4.5,Stormy,Low ,motorcycle ,Metropolitian ,75,Kitchen
11660,39,4.2,Cloudy,Jam ,scooter ,Metropolitian ,175,Skincare
11661,38,4.9,Stormy,Jam ,van,Urban ,135,Electronics
11662,39,5.0,Stormy,High ,scooter ,Metropolitian ,165,Sports
11663,37,4.7,Cloudy,Low ,motorcycle ,Urban ,130,Jewelry
11664,26,4.7,Sunny,High ,motorcycle ,Urban ,50,Toys
11665,35,4.8,Sunny,Jam ,scooter ,Urban ,80,Clothing
11666,22,5.0,Sandstorms,Jam ,motorcycle ,Urban ,75,Shoes
11667,21,4.7,Stormy,Jam ,scooter ,Metropolitian ,140,Kitchen
11668,31,4.1,Sandstorms,Low ,motorcycle ,Metropolitian ,130,Kitchen
11669,23,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,150,Apparel
